"customer_id","first_name","last_name","artist_name","total_spent"
28,"Julia                                             ","Barnett                                           ","Red Hot Chili Peppers",2.9699999999999998
28,"Julia                                             ","Barnett                                           ","Soundgarden",0.99
28,"Julia                                             ","Barnett                                           ","The Clash",1.98
28,"Julia                                             ","Barnett                                           ","The Doors",3.96
28,"Julia                                             ","Barnett                                           ","The Who",0.99
28,"Julia                                             ","Barnett                                           ","U2",0.99
28,"Julia                                             ","Barnett                                           ","Velvet Revolver",0.99
29,"Robert                                            ","Brown                                             ","AC/DC",0.99
29,"Robert                                            ","Brown                                             ","Chris Cornell",0.99
29,"Robert                                            ","Brown                                             ","Creedence Clearwater Revival",19.799999999999997
29,"Robert                                            ","Brown                                             ","Foo Fighters",1.98
29,"Robert                                            ","Brown                                             ","Godsmack",0.99
29,"Robert                                            ","Brown                                             ","Green Day",0.99
29,"Robert                                            ","Brown                                             ","James Brown",1.98
29,"Robert                                            ","Brown                                             ","Led Zeppelin",2.9699999999999998
29,"Robert                                            ","Brown                                             ","Metallica",0.99
29,"Robert                                            ","Brown                                             ","Nirvana",0.99
29,"Robert                                            ","Brown                                             ","Ozzy Osbourne",0.99
29,"Robert                                            ","Brown                                             ","Pearl Jam",0.99
29,"Robert                                            ","Brown                                             ","R.E.M.",0.99
29,"Robert                                            ","Brown                                             ","Raul Seixas",0.99
29,"Robert                                            ","Brown                                             ","The Clash",0.99
29,"Robert                                            ","Brown                                             ","The Who",1.98
29,"Robert                                            ","Brown                                             ","Van Halen",0.99
30,"Edward                                            ","Francis                                           ","AC/DC",1.98
30,"Edward                                            ","Francis                                           ","Accept",0.99
30,"Edward                                            ","Francis                                           ","Aerosmith",1.98
30,"Edward                                            ","Francis                                           ","Aisha Duo",0.99
30,"Edward                                            ","Francis                                           ","Alanis Morissette",12.870000000000001
30,"Edward                                            ","Francis                                           ","Alice In Chains",0.99
30,"Edward                                            ","Francis                                           ","Amy Winehouse",0.99
30,"Edward                                            ","Francis                                           ","Antônio Carlos Jobim",1.98
30,"Edward                                            ","Francis                                           ","Apocalyptica",1.98
30,"Edward                                            ","Francis                                           ","Audioslave",0.99
30,"Edward                                            ","Francis                                           ","Black Sabbath",1.98
30,"Edward                                            ","Francis                                           ","Buddy Guy",0.99
30,"Edward                                            ","Francis                                           ","Cake",0.99
30,"Edward                                            ","Francis                                           ","Calexico",0.99
30,"Edward                                            ","Francis                                           ","Chico Buarque",0.99
30,"Edward                                            ","Francis                                           ","Deep Purple",0.99
30,"Edward                                            ","Francis                                           ","Eric Clapton",4.95
30,"Edward                                            ","Francis                                           ","Faith No More",1.98
30,"Edward                                            ","Francis                                           ","Foo Fighters",1.98
30,"Edward                                            ","Francis                                           ","Frank Sinatra",0.99
30,"Edward                                            ","Francis                                           ","Godsmack",0.99
30,"Edward                                            ","Francis                                           ","Green Day",0.99
30,"Edward                                            ","Francis                                           ","Gustav Mahler",0.99
30,"Edward                                            ","Francis                                           ","Iron Maiden",2.9699999999999998
30,"Edward                                            ","Francis                                           ","Jamiroquai",2.9699999999999998
30,"Edward                                            ","Francis                                           ","JET",0.99
30,"Edward                                            ","Francis                                           ","Jimi Hendrix",0.99
30,"Edward                                            ","Francis                                           ","Joe Satriani",0.99
30,"Edward                                            ","Francis                                           ","Kiss",0.99
30,"Edward                                            ","Francis                                           ","Led Zeppelin",2.9699999999999998
30,"Edward                                            ","Francis                                           ","Lenny Kravitz",1.98
30,"Edward                                            ","Francis                                           ","Lulu Santos",0.99
30,"Edward                                            ","Francis                                           ","Marvin Gaye",0.99
30,"Edward                                            ","Francis                                           ","Men At Work",0.99
30,"Edward                                            ","Francis                                           ","Metallica",0.99
30,"Edward                                            ","Francis                                           ","Miles Davis",0.99
30,"Edward                                            ","Francis                                           ","Motörhead",0.99
30,"Edward                                            ","Francis                                           ","Nirvana",1.98
30,"Edward                                            ","Francis                                           ","Ozzy Osbourne",1.98
30,"Edward                                            ","Francis                                           ","Pink Floyd",2.9699999999999998
30,"Edward                                            ","Francis                                           ","Queen",1.98
30,"Edward                                            ","Francis                                           ","R.E.M.",0.99
30,"Edward                                            ","Francis                                           ","Red Hot Chili Peppers",1.98
30,"Edward                                            ","Francis                                           ","Rush",0.99
30,"Edward                                            ","Francis                                           ","Scorpions",0.99
30,"Edward                                            ","Francis                                           ","Stone Temple Pilots",0.99
30,"Edward                                            ","Francis                                           ","The Clash",0.99
30,"Edward                                            ","Francis                                           ","The Cult",0.99
30,"Edward                                            ","Francis                                           ","The Police",0.99
30,"Edward                                            ","Francis                                           ","The Rolling Stones",2.9699999999999998
30,"Edward                                            ","Francis                                           ","The Who",0.99
30,"Edward                                            ","Francis                                           ","U2",1.98
30,"Edward                                            ","Francis                                           ","Van Halen",0.99
31,"Martha                                            ","Silk                                              ","AC/DC",3.96
31,"Martha                                            ","Silk                                              ","Aerosmith",0.99
31,"Martha                                            ","Silk                                              ","Amy Winehouse",1.98
31,"Martha                                            ","Silk                                              ","Chris Cornell",0.99
31,"Martha                                            ","Silk                                              ","Deep Purple",0.99
31,"Martha                                            ","Silk                                              ","Eric Clapton",0.99
31,"Martha                                            ","Silk                                              ","Faith No More",0.99
31,"Martha                                            ","Silk                                              ","Foo Fighters",0.99
31,"Martha                                            ","Silk                                              ","Frank Sinatra",2.9699999999999998
31,"Martha                                            ","Silk                                              ","Green Day",1.98
31,"Martha                                            ","Silk                                              ","Guns N' Roses",14.850000000000001
31,"Martha                                            ","Silk                                              ","Iron Maiden",0.99
31,"Martha                                            ","Silk                                              ","Kiss",0.99
31,"Martha                                            ","Silk                                              ","Led Zeppelin",0.99
31,"Martha                                            ","Silk                                              ","Men At Work",0.99
31,"Martha                                            ","Silk                                              ","Metallica",0.99
31,"Martha                                            ","Silk                                              ","Nirvana",2.9699999999999998
31,"Martha                                            ","Silk                                              ","Pearl Jam",0.99
31,"Martha                                            ","Silk                                              ","Pink Floyd",0.99
31,"Martha                                            ","Silk                                              ","Queen",2.9699999999999998
31,"Martha                                            ","Silk                                              ","R.E.M.",1.98
31,"Martha                                            ","Silk                                              ","Red Hot Chili Peppers",3.96
31,"Martha                                            ","Silk                                              ","Scorpions",0.99
31,"Martha                                            ","Silk                                              ","System Of A Down",1.98
31,"Martha                                            ","Silk                                              ","The Clash",0.99
31,"Martha                                            ","Silk                                              ","The Police",1.98
31,"Martha                                            ","Silk                                              ","The Posies",0.99
31,"Martha                                            ","Silk                                              ","The Rolling Stones",2.9699999999999998
31,"Martha                                            ","Silk                                              ","The Who",1.98
32,"Aaron                                             ","Mitchell                                          ","AC/DC",0.99
32,"Aaron                                             ","Mitchell                                          ","Aerosmith",0.99
32,"Aaron                                             ","Mitchell                                          ","Alanis Morissette",0.99
32,"Aaron                                             ","Mitchell                                          ","Amy Winehouse",0.99
32,"Aaron                                             ","Mitchell                                          ","Audioslave",0.99
32,"Aaron                                             ","Mitchell                                          ","Black Sabbath",0.99
32,"Aaron                                             ","Mitchell                                          ","Chris Cornell",13.860000000000001
32,"Aaron                                             ","Mitchell                                          ","Creedence Clearwater Revival",1.98
32,"Aaron                                             ","Mitchell                                          ","Def Leppard",0.99
32,"Aaron                                             ","Mitchell                                          ","Eric Clapton",0.99
32,"Aaron                                             ","Mitchell                                          ","Godsmack",0.99
32,"Aaron                                             ","Mitchell                                          ","Green Day",0.99
32,"Aaron                                             ","Mitchell                                          ","Guns N' Roses",0.99
32,"Aaron                                             ","Mitchell                                          ","House Of Pain",0.99
32,"Aaron                                             ","Mitchell                                          ","James Brown",19.799999999999997
32,"Aaron                                             ","Mitchell                                          ","JET",0.99
32,"Aaron                                             ","Mitchell                                          ","Jota Quest",0.99
32,"Aaron                                             ","Mitchell                                          ","Kiss",0.99
32,"Aaron                                             ","Mitchell                                          ","Marvin Gaye",0.99
32,"Aaron                                             ","Mitchell                                          ","Men At Work",1.98
32,"Aaron                                             ","Mitchell                                          ","Metallica",0.99
32,"Aaron                                             ","Mitchell                                          ","Miles Davis",0.99
32,"Aaron                                             ","Mitchell                                          ","Mötley Crüe",0.99
32,"Aaron                                             ","Mitchell                                          ","Nirvana",1.98
32,"Aaron                                             ","Mitchell                                          ","Pearl Jam",1.98
32,"Aaron                                             ","Mitchell                                          ","Pink Floyd",0.99
32,"Aaron                                             ","Mitchell                                          ","Red Hot Chili Peppers",0.99
32,"Aaron                                             ","Mitchell                                          ","Rush",0.99
32,"Aaron                                             ","Mitchell                                          ","Scorpions",0.99
32,"Aaron                                             ","Mitchell                                          ","Soundgarden",0.99
32,"Aaron                                             ","Mitchell                                          ","The Clash",0.99
32,"Aaron                                             ","Mitchell                                          ","The Rolling Stones",0.99
32,"Aaron                                             ","Mitchell                                          ","The Who",0.99
32,"Aaron                                             ","Mitchell                                          ","U2",1.98
33,"Ellie                                             ","Sullivan                                          ","Aerosmith",0.99
33,"Ellie                                             ","Sullivan                                          ","Audioslave",0.99
33,"Ellie                                             ","Sullivan                                          ","Black Sabbath",1.98
33,"Ellie                                             ","Sullivan                                          ","Caetano Veloso",0.99
33,"Ellie                                             ","Sullivan                                          ","Creedence Clearwater Revival",0.99
33,"Ellie                                             ","Sullivan                                          ","Deep Purple",0.99
33,"Ellie                                             ","Sullivan                                          ","Def Leppard",0.99
33,"Ellie                                             ","Sullivan                                          ","Foo Fighters",0.99
33,"Ellie                                             ","Sullivan                                          ","Green Day",0.99
33,"Ellie                                             ","Sullivan                                          ","Guns N' Roses",2.9699999999999998
33,"Ellie                                             ","Sullivan                                          ","Iron Maiden",0.99
33,"Ellie                                             ","Sullivan                                          ","Itzhak Perlman",0.99
33,"Ellie                                             ","Sullivan                                          ","JET",0.99
33,"Ellie                                             ","Sullivan                                          ","Jimi Hendrix",0.99
33,"Ellie                                             ","Sullivan                                          ","Judas Priest",1.98
33,"Ellie                                             ","Sullivan                                          ","Led Zeppelin",2.9699999999999998
33,"Ellie                                             ","Sullivan                                          ","Legião Urbana",0.99
33,"Ellie                                             ","Sullivan                                          ","Miles Davis",0.99
33,"Ellie                                             ","Sullivan                                          ","Mötley Crüe",0.99
33,"Ellie                                             ","Sullivan                                          ","Motörhead",0.99
33,"Ellie                                             ","Sullivan                                          ","Nirvana",0.99
33,"Ellie                                             ","Sullivan                                          ","Page & Plant",0.99
33,"Ellie                                             ","Sullivan                                          ","Passengers",0.99
33,"Ellie                                             ","Sullivan                                          ","Pearl Jam",12.870000000000001
33,"Ellie                                             ","Sullivan                                          ","Pink Floyd",0.99
33,"Ellie                                             ","Sullivan                                          ","Planet Hemp",0.99
33,"Ellie                                             ","Sullivan                                          ","Queen",10.89
33,"Ellie                                             ","Sullivan                                          ","R.E.M.",0.99
33,"Ellie                                             ","Sullivan                                          ","Santana",0.99
33,"Ellie                                             ","Sullivan                                          ","Scorpions",0.99
33,"Ellie                                             ","Sullivan                                          ","Skank",0.99
33,"Ellie                                             ","Sullivan                                          ","Stone Temple Pilots",0.99
33,"Ellie                                             ","Sullivan                                          ","System Of A Down",2.9699999999999998
33,"Ellie                                             ","Sullivan                                          ","The Black Crowes",0.99
33,"Ellie                                             ","Sullivan                                          ","The Clash",0.99
33,"Ellie                                             ","Sullivan                                          ","The Police",1.98
33,"Ellie                                             ","Sullivan                                          ","The Rolling Stones",3.96
33,"Ellie                                             ","Sullivan                                          ","The Who",0.99
33,"Ellie                                             ","Sullivan                                          ","Tim Maia",0.99
33,"Ellie                                             ","Sullivan                                          ","Titãs",0.99
33,"Ellie                                             ","Sullivan                                          ","UB40",0.99
33,"Ellie                                             ","Sullivan                                          ","Van Halen",0.99
34,"João                                              ","Fernandes                                         ","AC/DC",1.98
34,"João                                              ","Fernandes                                         ","Accept",0.99
34,"João                                              ","Fernandes                                         ","Alanis Morissette",12.870000000000001
34,"João                                              ","Fernandes                                         ","Amy Winehouse",0.99
34,"João                                              ","Fernandes                                         ","Apocalyptica",0.99
34,"João                                              ","Fernandes                                         ","Audioslave",0.99
34,"João                                              ","Fernandes                                         ","Cake",0.99
34,"João                                              ","Fernandes                                         ","Def Leppard",0.99
34,"João                                              ","Fernandes                                         ","Foo Fighters",0.99
34,"João                                              ","Fernandes                                         ","Frank Sinatra",0.99
34,"João                                              ","Fernandes                                         ","Godsmack",11.88
34,"João                                              ","Fernandes                                         ","Green Day",2.9699999999999998
34,"João                                              ","Fernandes                                         ","Guns N' Roses",0.99
34,"João                                              ","Fernandes                                         ","House Of Pain",0.99
34,"João                                              ","Fernandes                                         ","Incognito",0.99
34,"João                                              ","Fernandes                                         ","Iron Maiden",0.99
34,"João                                              ","Fernandes                                         ","James Brown",1.98
34,"João                                              ","Fernandes                                         ","JET",0.99
34,"João                                              ","Fernandes                                         ","Jimi Hendrix",16.830000000000002
34,"João                                              ","Fernandes                                         ","Marvin Gaye",0.99
34,"João                                              ","Fernandes                                         ","Men At Work",0.99
34,"João                                              ","Fernandes                                         ","Metallica",1.98
34,"João                                              ","Fernandes                                         ","Milton Nascimento",0.99
34,"João                                              ","Fernandes                                         ","Motörhead",0.99
34,"João                                              ","Fernandes                                         ","Nirvana",0.99
34,"João                                              ","Fernandes                                         ","Pearl Jam",0.99
34,"João                                              ","Fernandes                                         ","Pink Floyd",1.98
34,"João                                              ","Fernandes                                         ","Queen",16.830000000000002
34,"João                                              ","Fernandes                                         ","Red Hot Chili Peppers",1.98
34,"João                                              ","Fernandes                                         ","Santana",0.99
34,"João                                              ","Fernandes                                         ","Scorpions",0.99
34,"João                                              ","Fernandes                                         ","Spyro Gyra",0.99
34,"João                                              ","Fernandes                                         ","Stone Temple Pilots",0.99
34,"João                                              ","Fernandes                                         ","The Clash",1.98
34,"João                                              ","Fernandes                                         ","The Doors",0.99
34,"João                                              ","Fernandes                                         ","The Police",0.99
34,"João                                              ","Fernandes                                         ","The Rolling Stones",1.98
34,"João                                              ","Fernandes                                         ","The Who",0.99
34,"João                                              ","Fernandes                                         ","U2",0.99
34,"João                                              ","Fernandes                                         ","Van Halen",0.99
35,"Madalena                                          ","Sampaio                                           ","AC/DC",2.9699999999999998
35,"Madalena                                          ","Sampaio                                           ","Accept",0.99
35,"Madalena                                          ","Sampaio                                           ","Aerosmith",0.99
35,"Madalena                                          ","Sampaio                                           ","Alice In Chains",0.99
35,"Madalena                                          ","Sampaio                                           ","Amy Winehouse",1.98
35,"Madalena                                          ","Sampaio                                           ","Audioslave",0.99
35,"Madalena                                          ","Sampaio                                           ","Black Sabbath",1.98
35,"Madalena                                          ","Sampaio                                           ","Cake",0.99
35,"Madalena                                          ","Sampaio                                           ","Chris Cornell",0.99
35,"Madalena                                          ","Sampaio                                           ","Ed Motta",0.99
35,"Madalena                                          ","Sampaio                                           ","Faith No More",1.98
35,"Madalena                                          ","Sampaio                                           ","Foo Fighters",1.98
35,"Madalena                                          ","Sampaio                                           ","Frank Sinatra",0.99
35,"Madalena                                          ","Sampaio                                           ","Godsmack",1.98
35,"Madalena                                          ","Sampaio                                           ","Green Day",0.99
35,"Madalena                                          ","Sampaio                                           ","Guns N' Roses",0.99
35,"Madalena                                          ","Sampaio                                           ","Gustav Mahler",0.99
35,"Madalena                                          ","Sampaio                                           ","Iron Maiden",9.9
35,"Madalena                                          ","Sampaio                                           ","Jamiroquai",0.99
35,"Madalena                                          ","Sampaio                                           ","Jimi Hendrix",4.95
35,"Madalena                                          ","Sampaio                                           ","Joe Satriani",0.99
35,"Madalena                                          ","Sampaio                                           ","Jota Quest",0.99
35,"Madalena                                          ","Sampaio                                           ","Led Zeppelin",0.99
35,"Madalena                                          ","Sampaio                                           ","Lenny Kravitz",0.99
35,"Madalena                                          ","Sampaio                                           ","Marcos Valle",0.99
35,"Madalena                                          ","Sampaio                                           ","Marisa Monte",0.99
35,"Madalena                                          ","Sampaio                                           ","Marvin Gaye",0.99
35,"Madalena                                          ","Sampaio                                           ","Men At Work",1.98
35,"Madalena                                          ","Sampaio                                           ","Metallica",1.98
35,"Madalena                                          ","Sampaio                                           ","Miles Davis",1.98
35,"Madalena                                          ","Sampaio                                           ","Nirvana",0.99
35,"Madalena                                          ","Sampaio                                           ","Os Paralamas Do Sucesso",0.99
35,"Madalena                                          ","Sampaio                                           ","Ozzy Osbourne",0.99
35,"Madalena                                          ","Sampaio                                           ","Pearl Jam",1.98
35,"Madalena                                          ","Sampaio                                           ","Pink Floyd",2.9699999999999998
35,"Madalena                                          ","Sampaio                                           ","Queen",1.98
35,"Madalena                                          ","Sampaio                                           ","R.E.M.",0.99
35,"Madalena                                          ","Sampaio                                           ","Red Hot Chili Peppers",1.98
35,"Madalena                                          ","Sampaio                                           ","Scorpions",1.98
35,"Madalena                                          ","Sampaio                                           ","Stone Temple Pilots",1.98
35,"Madalena                                          ","Sampaio                                           ","System Of A Down",2.9699999999999998
35,"Madalena                                          ","Sampaio                                           ","Temple of the Dog",0.99
35,"Madalena                                          ","Sampaio                                           ","The Police",1.98
35,"Madalena                                          ","Sampaio                                           ","The Rolling Stones",0.99
35,"Madalena                                          ","Sampaio                                           ","U2",0.99
35,"Madalena                                          ","Sampaio                                           ","UB40",0.99
35,"Madalena                                          ","Sampaio                                           ","Van Halen",0.99
35,"Madalena                                          ","Sampaio                                           ","Velvet Revolver",1.98
35,"Madalena                                          ","Sampaio                                           ","Yo-Yo Ma",0.99
36,"Hannah                                            ","Schneider                                         ","Alanis Morissette",1.98
36,"Hannah                                            ","Schneider                                         ","Alice In Chains",1.98
36,"Hannah                                            ","Schneider                                         ","Audioslave",1.98
36,"Hannah                                            ","Schneider                                         ","Billy Cobham",0.99
36,"Hannah                                            ","Schneider                                         ","Black Sabbath",2.9699999999999998
36,"Hannah                                            ","Schneider                                         ","Cake",0.99
36,"Hannah                                            ","Schneider                                         ","Chris Cornell",0.99
36,"Hannah                                            ","Schneider                                         ","Creedence Clearwater Revival",0.99
36,"Hannah                                            ","Schneider                                         ","Deep Purple",0.99
36,"Hannah                                            ","Schneider                                         ","Eric Clapton",0.99
36,"Hannah                                            ","Schneider                                         ","Foo Fighters",1.98
36,"Hannah                                            ","Schneider                                         ","Frank Sinatra",0.99
36,"Hannah                                            ","Schneider                                         ","Gilberto Gil",0.99
36,"Hannah                                            ","Schneider                                         ","Green Day",2.9699999999999998
36,"Hannah                                            ","Schneider                                         ","Guns N' Roses",1.98
36,"Hannah                                            ","Schneider                                         ","Iron Maiden",1.98
36,"Hannah                                            ","Schneider                                         ","Jamiroquai",0.99
36,"Hannah                                            ","Schneider                                         ","Jimi Hendrix",2.9699999999999998
36,"Hannah                                            ","Schneider                                         ","Led Zeppelin",2.9699999999999998
36,"Hannah                                            ","Schneider                                         ","Luciano Pavarotti",0.99
36,"Hannah                                            ","Schneider                                         ","Marvin Gaye",2.9699999999999998
36,"Hannah                                            ","Schneider                                         ","Metallica",3.96
36,"Hannah                                            ","Schneider                                         ","Miles Davis",13.860000000000001
36,"Hannah                                            ","Schneider                                         ","Mötley Crüe",0.99
36,"Hannah                                            ","Schneider                                         ","Motörhead",0.99
36,"Hannah                                            ","Schneider                                         ","Pink Floyd",0.99
36,"Hannah                                            ","Schneider                                         ","Queen",1.98
36,"Hannah                                            ","Schneider                                         ","Red Hot Chili Peppers",2.9699999999999998
36,"Hannah                                            ","Schneider                                         ","Rush",0.99
36,"Hannah                                            ","Schneider                                         ","Scorpions",1.98
36,"Hannah                                            ","Schneider                                         ","Stone Temple Pilots",0.99
36,"Hannah                                            ","Schneider                                         ","System Of A Down",2.9699999999999998
36,"Hannah                                            ","Schneider                                         ","The Clash",1.98
36,"Hannah                                            ","Schneider                                         ","The Cult",0.99
36,"Hannah                                            ","Schneider                                         ","The Doors",0.99
36,"Hannah                                            ","Schneider                                         ","The Police",1.98
36,"Hannah                                            ","Schneider                                         ","The Posies",0.99
36,"Hannah                                            ","Schneider                                         ","The Rolling Stones",0.99
36,"Hannah                                            ","Schneider                                         ","The Who",1.98
36,"Hannah                                            ","Schneider                                         ","U2",3.96
36,"Hannah                                            ","Schneider                                         ","Van Halen",0.99
36,"Hannah                                            ","Schneider                                         ","Vinícius De Moraes",0.99
37,"Fynn                                              ","Zimmermann                                        ","Alanis Morissette",0.99
37,"Fynn                                              ","Zimmermann                                        ","Amy Winehouse",11.88
37,"Fynn                                              ","Zimmermann                                        ","Audioslave",0.99
37,"Fynn                                              ","Zimmermann                                        ","Creedence Clearwater Revival",0.99
37,"Fynn                                              ","Zimmermann                                        ","Iron Maiden",9.9
37,"Fynn                                              ","Zimmermann                                        ","Jamiroquai",9.9
37,"Fynn                                              ","Zimmermann                                        ","JET",0.99
37,"Fynn                                              ","Zimmermann                                        ","Jimi Hendrix",16.830000000000002
37,"Fynn                                              ","Zimmermann                                        ","Karsh Kale",0.99
37,"Fynn                                              ","Zimmermann                                        ","Kiss",15.840000000000002
37,"Fynn                                              ","Zimmermann                                        ","Led Zeppelin",1.98
37,"Fynn                                              ","Zimmermann                                        ","Lenny Kravitz",0.99
37,"Fynn                                              ","Zimmermann                                        ","Marvin Gaye",0.99
37,"Fynn                                              ","Zimmermann                                        ","Pink Floyd",0.99
37,"Fynn                                              ","Zimmermann                                        ","Red Hot Chili Peppers",0.99
37,"Fynn                                              ","Zimmermann                                        ","System Of A Down",2.9699999999999998
37,"Fynn                                              ","Zimmermann                                        ","The Police",1.98
37,"Fynn                                              ","Zimmermann                                        ","The Who",0.99
37,"Fynn                                              ","Zimmermann                                        ","U2",12.870000000000001
38,"Niklas                                            ","Schröder                                          ","AC/DC",2.9699999999999998
38,"Niklas                                            ","Schröder                                          ","Aerosmith",1.98
38,"Niklas                                            ","Schröder                                          ","Alanis Morissette",0.99
38,"Niklas                                            ","Schröder                                          ","Amy Winehouse",3.96
38,"Niklas                                            ","Schröder                                          ","Audioslave",0.99
38,"Niklas                                            ","Schröder                                          ","Berliner Philharmoniker & Herbert Von Karajan",0.99
38,"Niklas                                            ","Schröder                                          ","Black Sabbath",0.99
38,"Niklas                                            ","Schröder                                          ","Buddy Guy",1.98
38,"Niklas                                            ","Schröder                                          ","Caetano Veloso",0.99
38,"Niklas                                            ","Schröder                                          ","Cake",0.99
38,"Niklas                                            ","Schröder                                          ","Christopher O'Riley",0.99
38,"Niklas                                            ","Schröder                                          ","Deep Purple",0.99
38,"Niklas                                            ","Schröder                                          ","Djavan",0.99
